structure_no,latitude,longitude,inside_shakemap,pga_raw,pga
      40C0071  ,37.42762222222222,-120.16852777777778,True,-6.109046936035156,0.0022226681485780233
      41 0001  ,37.152433333333335,-120.29028055555555,True,-5.420650482177734,0.0044242678042586085
      41 0004  ,37.03478333333333,-120.14760277777778,True,-5.287510395050049,0.005054327888714367
      41 0005L ,37.01606388888889,-120.12564722222221,True,-5.31492280960083,0.004917658336706938
      41 0005R ,37.01625833333333,-120.12530277777778,True,-5.31492280960083,0.004917658336706938
      41 0009L ,37.08371666666667,-120.269175,True,-5.375650405883789,0.004627907736032997
      41 0009R ,37.08358055555556,-120.26937222222222,True,-5.375650405883789,0.004627907736032997
      41 0011L ,37.08340555555556,-120.36062777777778,True,-5.364995002746582,0.004677483615071038
      41 0011R ,37.08318888888889,-120.36096388888889,True,-5.364995002746582,0.004677483615071038
      41 0012  ,37.08336944444444,-120.41254444444445,True,-5.386228561401367,0.004579211023067057
      41 0014L ,37.08870277777778,-120.21330833333333,True,-5.415163040161133,0.004448612451130614
      41 0019  ,37.01031111111111,-119.84127222222222,True,-5.29042911529541,0.005039597227376072
      41 0021  ,37.260086111111114,-119.70236944444444,True,-5.804275035858154,0.0030146394665866686
      41 0022  ,37.329302777777784,-119.65725555555557,True,-5.863527774810791,0.002841202858333386
      41 0029  ,37.01016944444444,-119.92123333333333,True,-5.311354160308838,0.004935239085754363
      41 0030  ,37.01025,-119.89827222222223,True,-5.30215311050415,0.004980858015564538
      41 0033M ,36.95802777777778,-120.05705555555555,True,-5.098703861236572,0.006104653918476327
      41 0035  ,36.90653333333333,-120.00281666666666,True,-5.015230178833008,0.006636104370640459
      41 0040  ,36.87778333333333,-119.79205,True,-5.004917621612549,0.006704893663807235
      41 0043G ,37.084405555555556,-120.21005000000001,True,-5.415163040161133,0.004448612451130614
      41 0044L ,37.108783333333335,-120.22883611111111,True,-5.458133697509766,0.004261501578852616
      41 0044R ,37.10893333333333,-120.22866111111111,True,-5.458133697509766,0.004261501578852616
      41 0045L ,37.12898611111111,-120.25545555555556,True,-5.373603343963623,0.004637391052886252
      41 0045R ,37.12914166666667,-120.25528888888888,True,-5.373603343963623,0.004637391052886252
      41 0046K ,36.94863888888889,-120.04833333333333,True,-5.098703861236572,0.006104653918476327
      41 0047  ,36.95291111111111,-120.055925,True,-5.098703861236572,0.006104653918476327
      41 0048  ,36.95852777777778,-120.06208888888888,True,-5.12575626373291,0.005941722147933236
      41 0049  ,36.95942222222222,-120.06305277777777,True,-5.12575626373291,0.005941722147933236
      41 0050  ,36.961263888888894,-120.06502777777777,True,-5.12575626373291,0.005941722147933236
      41 0052  ,36.968963888888894,-120.07114444444444,True,-5.12575626373291,0.005941722147933236
      41 0053  ,36.97450833333333,-120.07663333333333,True,-5.135623931884766,0.005883379531720048
      41 0054  ,37.09820277777778,-120.21645555555556,True,-5.433817386627197,0.0043663957269688344
      41 0055E ,37.12681388888889,-120.25255555555556,True,-5.373603343963623,0.004637391052886252
      41 0057  ,37.14136944444444,-120.27433611111111,True,-5.380556583404541,0.004605258006360299
      41 0058  ,36.98140277777778,-120.08433333333333,True,-5.264561176300049,0.0051716619782936225
      41 0059E ,37.08316666666667,-120.2976,True,-5.341301441192627,0.004789633226339202
      41 0060  ,36.86575833333333,-119.96130000000001,True,-5.072380065917969,0.006267485346688978
      41 0061  ,36.90932222222222,-120.00650277777778,True,-5.0414533615112305,0.0064643464554579285
      41 0062  ,36.93814722222222,-120.03645,True,-5.064160346984863,0.00631921462346217
      41 0063  ,36.88018888888889,-119.97731666666667,True,-4.993797302246094,0.006779870332273717
      41 0064  ,36.85141388888889,-119.94741388888889,True,-4.947076797485352,0.007104145461621552
      41 0065L ,36.921730555555555,-120.01961666666666,True,-5.045865058898926,0.006435890530704974
      41 0065R ,36.92195833333333,-120.01956944444444,True,-5.045865058898926,0.006435890530704974
      41 0065S ,36.92213333333333,-120.01956944444444,True,-5.045865058898926,0.006435890530704974
      41 0067E ,37.08292222222222,-120.49281666666667,True,-5.425436019897461,0.004403145883982318
      41 0068  ,36.99647222222222,-120.10284722222222,True,-5.291590690612793,0.005033746754167654
      41 0069  ,37.018163888888886,-120.12939166666666,True,-5.31492280960083,0.004917658336706938
      41 0070  ,37.042430555555555,-120.15899444444445,True,-5.36680269241333,0.00466903581407541
      41 0071  ,37.065025,-120.18650277777778,True,-5.386753559112549,0.004576807578717524
      41 0072  ,37.0008,-120.10620555555555,True,-5.291590690612793,0.005033746754167654
      41 0073  ,37.34741666666667,-119.71762777777778,True,-5.897622585296631,0.0027459653631073393
      41 0074L ,36.880744444444446,-119.79295833333333,True,-5.004917621612549,0.006704893663807235
      41 0074R ,36.880744444444446,-119.79258055555556,True,-5.004917621612549,0.006704893663807235
      41 0082  ,36.89306666666667,-119.79336388888889,True,-5.120428562164307,0.0059734623464164265
      41 0083  ,36.90934722222222,-119.79253888888888,True,-5.132521152496338,0.005901662710131889
      41 0084L ,36.87748888888889,-119.7927888888889,True,-5.004917621612549,0.006704893663807235
      41 0084R ,36.87763611111111,-119.79243611111112,True,-5.004917621612549,0.006704893663807235
      41 0085  ,36.98442222222222,-120.08810555555556,True,-5.264561176300049,0.0051716619782936225
      41 0086  ,36.8215,-120.05608888888888,True,-4.964707851409912,0.006979989605377388
      41 0087  ,36.89975833333333,-120.05512222222222,True,-5.040827751159668,0.00646839188281522
      41 0088  ,36.92366111111111,-120.02228333333333,True,-5.045865058898926,0.006435890530704974
      41 0089K ,36.922127777777774,-120.0204611111111,True,-5.045865058898926,0.006435890530704974
      41 0090  ,36.84252222222222,-119.93126111111111,True,-4.946606159210205,0.007107489731296926
      41C0002  ,37.211869444444446,-119.545875,True,-5.7127203941345215,0.0033036730166212443
      41C0003  ,37.28820833333333,-119.86886388888888,True,-5.868574142456055,0.002826901220167758
      41C0005  ,37.35123888888889,-119.74387222222222,True,-5.906160831451416,0.0027226194433389566
      41C0008  ,37.23696666666667,-119.7748,True,-5.786186218261719,0.0030696669203724722
      41C0009  ,36.97415,-120.0435,True,-5.111584663391113,0.00602652533874228
      41C0010  ,36.88018888888889,-119.97568333333334,True,-4.993797302246094,0.006779870332273717
      41C0012  ,37.14326666666667,-120.16196666666667,True,-5.466812610626221,0.004224676409277604
      41C0014  ,37.26859722222222,-119.89170555555556,True,-5.861173152923584,0.0028479006991163265
      41C0016  ,37.25959722222222,-119.94626944444445,True,-5.8767218589782715,0.0028039620083889654
      41C0017  ,37.25828888888889,-119.95035833333334,True,-5.8594770431518555,0.0028527351500417636
      41C0019  ,37.33063333333334,-119.6505638888889,True,-5.863527774810791,0.002841202858333386
      41C0021  ,37.22929444444445,-119.50609444444444,True,-5.720646381378174,0.003277591643289085
      41C0022  ,37.23014166666667,-119.49833611111112,True,-5.720646381378174,0.003277591643289085
      41C0023  ,37.19192777777778,-119.61476388888889,True,-5.709517478942871,0.0033142713648593074
      41C0024  ,36.909349999999996,-120.03030555555556,True,-5.055295944213867,0.006375479696785958
      41C0026  ,36.97537777777778,-120.20227777777778,True,-5.2227044105529785,0.0053927252448346145
      41C0027  ,36.99047777777778,-120.20226111111111,True,-5.2227044105529785,0.0053927252448346145
      41C0028  ,37.01824444444444,-120.20239722222223,True,-5.283034324645996,0.005077002124069421
      41C0029  ,37.02781111111111,-120.16596666666668,True,-5.338798522949219,0.004801636301812726
      41C0033  ,37.099775,-120.25671388888888,True,-5.379964828491211,0.004607983996892313
      41C0034  ,37.13792222222222,-120.20207500000001,True,-5.431994915008545,0.00437436061494363
      41C0035  ,37.16448333333333,-120.17480555555557,True,-5.477835178375244,0.004178365329731705
      41C0036  ,37.146255555555555,-120.16389722222223,True,-5.466812610626221,0.004224676409277604
      41C0038  ,37.019755555555555,-120.11054722222222,True,-5.304251194000244,0.004970418714657611
      41C0040  ,36.96788333333333,-120.06311666666666,True,-5.12575626373291,0.005941722147933236
      41C0041  ,37.105872222222224,-120.23356666666666,True,-5.422607898712158,0.004415616139524024
      41C0042  ,37.12692222222222,-120.25923611111111,True,-5.380556583404541,0.004605258006360299
      41C0043  ,36.96805833333333,-120.06745833333333,True,-5.12575626373291,0.005941722147933236
      41C0044  ,37.332100000000004,-119.5715361111111,True,-5.844411849975586,0.0028960375164260054
      41C0045  ,36.851533333333336,-119.94590277777777,True,-4.947076797485352,0.007104145461621552
      41C0048  ,37.090650000000004,-120.35310277777778,True,-5.3613176345825195,0.004694716110099693
      41C0050  ,36.96636666666667,-120.2557861111111,True,-5.207836151123047,0.005473504719782558
      41C0051  ,36.96905,-120.25578888888889,True,-5.207836151123047,0.005473504719782558
      41C0052  ,36.981825,-120.25596944444445,True,-5.230741500854492,0.0053495571304567925
      41C0053  ,37.005180555555555,-120.25653888888888,True,-5.286942958831787,0.00505719671127733
      41C0054  ,37.20381944444445,-119.471875,True,-5.676419258117676,0.003425803425057333
      41C0055  ,36.968625,-120.05613055555555,True,-5.111584663391113,0.00602652533874228
      41C0056  ,36.850969444444445,-120.31587499999999,True,-5.119863510131836,0.005976838617250672
      41C0057  ,36.99641944444445,-120.10069999999999,True,-5.291590690612793,0.005033746754167654
      41C0058  ,37.01818333333333,-120.12734166666667,True,-5.31492280960083,0.004917658336706938
      41C0059  ,37.04328888888889,-120.1579138888889,True,-5.359949588775635,0.004701143091989074
      41C0060  ,37.06594444444444,-120.18554166666667,True,-5.386753559112549,0.004576807578717524
      41C0062  ,37.025441666666666,-120.10389166666666,True,-5.320724010467529,0.004889212602387052
      41C0064  ,36.87176111111111,-120.31884166666666,True,-5.130304336547852,0.0059147601220624355
      41C0066  ,37.151852777777776,-120.27432777777777,True,-5.49988317489624,0.004087248903850837
      41C0067  ,36.995808333333336,-119.71848055555556,True,-5.3727126121521,0.004641523564826226
      41C0069  ,37.126805555555556,-120.08263333333333,True,-5.423768043518066,0.004410496355814352
      41C0070  ,37.333561111111116,-119.56940555555555,True,-5.844411849975586,0.0028960375164260054
      41C0071  ,37.36590833333334,-119.62872499999999,True,-5.8950605392456055,0.00275300967289189
      41C0076  ,36.858225000000004,-120.44525555555556,True,-5.178022384643555,0.0056391474590348194
      41C0077  ,36.967983333333336,-120.25577222222222,True,-5.207836151123047,0.005473504719782558
      41C0079  ,37.014177777777775,-119.73018888888889,True,-5.519762992858887,0.004006797469176813
      41C0081  ,37.258227777777776,-119.522975,True,-5.742674827575684,0.003206180814583082
      41C0082  ,37.05639444444444,-119.7397388888889,True,-5.565854072570801,0.003826311201870362
      41C0083  ,37.121741666666665,-120.20210555555556,True,-5.394542217254639,0.004541298851280194
      41C0085  ,37.14845277777778,-120.12060277777778,True,-5.460081100463867,0.004253210793459182
      41C0086  ,36.95255,-120.35106666666667,True,-5.233356475830078,0.005335586446885216
      41C0087  ,36.97528333333334,-120.38288055555554,True,-5.281261444091797,0.005086011025902589
      41C0088  ,37.01813333333333,-120.32678888888888,True,-5.300649166107178,0.004988354584867854
      41C0089  ,37.018169444444446,-120.43425,True,-5.342068672180176,0.004785959880641476
      41C0090  ,37.030702777777776,-120.4736,True,-5.360922813415527,0.0046965700493561266
      41C0091  ,37.05454722222222,-120.49974722222223,True,-5.39068078994751,0.004558868647087641
      41C0092  ,36.99588333333333,-120.38315277777777,True,-5.296393394470215,0.005009629120498278
      41C0093  ,36.996405555555555,-120.18896111111111,True,-5.246896743774414,0.005263828086803553
      41C0094  ,37.123175,-120.07451111111111,True,-5.362509727478027,0.004689122906849714
      41C0096  ,37.010875,-120.32841944444444,True,-5.300649166107178,0.004988354584867854
      41C0097  ,37.127180555555555,-120.33546388888888,True,-5.400757312774658,0.0045131617730208694
      41C0100  ,37.07759444444445,-120.38271666666667,True,-5.373425483703613,0.004638215933819279
      41C0101  ,37.06433055555555,-120.40096111111112,True,-5.37445068359375,0.0046334632719839605
      41C0102  ,37.054566666666666,-120.41685277777778,True,-5.3580498695373535,0.004710082432392853
      41C0103  ,37.03268055555556,-120.30225277777778,True,-5.294440269470215,0.005019423113707318
      41C0104  ,37.05,-120.29248055555556,True,-5.314508438110352,0.004919696496370048
      41C0105  ,37.054452777777776,-120.2846611111111,True,-5.296526908874512,0.005008960307499585
      41C0110  ,36.89660833333333,-120.09229444444443,True,-5.0683088302612305,0.006293053768729965
      41C0111  ,37.06133888888888,-120.11071944444444,True,-5.362214088439941,0.004690509399575951
      41C0112  ,36.96731388888889,-120.32809722222221,True,-5.242341995239258,0.005287858184052872
      41C0113  ,36.982105555555556,-120.18415277777778,True,-5.2347307205200195,0.005328259081492526
      41C0114  ,36.876675,-120.16486111111112,True,-5.082716941833496,0.006203032821137799
      41C0115  ,36.80608611111111,-120.34751944444444,True,-5.082450866699219,0.006204683513522971
      41C0118  ,37.168225,-119.83538055555555,True,-5.7332305908203125,0.0032366041818879055
      41C0119  ,37.24648611111111,-119.85552777777777,True,-5.828446865081787,0.0029426437556651255
      41C0121  ,37.37678888888889,-119.62246111111111,True,-5.908883094787598,0.002715217835383897
      41C0122  ,37.33023333333334,-119.63915833333334,True,-5.85957145690918,0.002852465825311777
      41C0123  ,37.32971944444445,-119.63815555555556,True,-5.85957145690918,0.002852465825311777
      41C0124  ,37.367866666666664,-119.60871666666667,True,-5.8912248611450195,0.0027635896094490063
      41C0125  ,37.37060555555556,-119.53501666666666,True,-5.873002529144287,0.002814410286191187
      41C0127  ,37.120333333333335,-120.31084444444444,True,-5.381187915802002,0.004602351475372346
